"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","PHARMAEXP","TOT","PC_GDP","A","1975",0.627,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1976",0.649,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1977",0.662,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1978",0.665,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1979",0.646,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1980",0.685,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1981",0.707,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1982",0.742,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1983",0.76,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1984",0.794,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1985",0.771,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1986",0.772,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1987",0.749,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1988",0.746,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1989",0.744,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1990",0.737,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1991",0.806,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1992",0.896,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1993",0.932,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1994",0.969,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1995",0.896,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1996",0.916,
"GBR","PHARMAEXP","TOT","PC_GDP","A","2013",1.24,
"GBR","PHARMAEXP","TOT","PC_GDP","A","2014",1.225,
"GBR","PHARMAEXP","TOT","PC_GDP","A","2015",1.21,
"GBR","PHARMAEXP","TOT","PC_GDP","A","2016",1.188,
"GBR","PHARMAEXP","TOT","PC_GDP","A","2017",1.165,
"GBR","PHARMAEXP","TOT","PC_GDP","A","2018",1.119,
"GBR","PHARMAEXP","TOT","PC_GDP","A","2019",1.109,
"GBR","PHARMAEXP","TOT","PC_GDP","A","2020",1.408,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1970",19.614,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1971",21.457,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1972",23.051,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1973",24.357,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1974",29.428,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1975",28.643,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1976",32.064,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1977",35.612,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1978",40.438,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1979",44.467,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1980",52.095,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1981",58.075,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1982",64.976,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1983",71.72,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1984",79.042,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1985",82.486,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1986",87.199,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1987",91.868,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1988",100.894,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1989",109.306,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1990",113.364,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1991",123.888,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1992",140.457,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1993",154.532,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1994",168.843,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1995",176.424,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1996",193.853,
"GBR","PHARMAEXP","TOT","USD_CAP","A","2013",461.934,
"GBR","PHARMAEXP","TOT","USD_CAP","A","2014",468.63,
"GBR","PHARMAEXP","TOT","USD_CAP","A","2015",472.231,
"GBR","PHARMAEXP","TOT","USD_CAP","A","2016",485.08,
"GBR","PHARMAEXP","TOT","USD_CAP","A","2017",493.071,
"GBR","PHARMAEXP","TOT","USD_CAP","A","2018",485.594,
"GBR","PHARMAEXP","TOT","USD_CAP","A","2019",492.724,
"GBR","PHARMAEXP","TOT","USD_CAP","A","2020",590.155,
"USA","PHARMAEXP","TOT","PC_GDP","A","1987",0.857,
"USA","PHARMAEXP","TOT","PC_GDP","A","1988",0.885,
"USA","PHARMAEXP","TOT","PC_GDP","A","1989",0.918,
"USA","PHARMAEXP","TOT","PC_GDP","A","1990",0.986,
"USA","PHARMAEXP","TOT","PC_GDP","A","1991",1.033,
"USA","PHARMAEXP","TOT","PC_GDP","A","1992",1.013,
"USA","PHARMAEXP","TOT","PC_GDP","A","1993",1.006,
"USA","PHARMAEXP","TOT","PC_GDP","A","1994",0.999,
"USA","PHARMAEXP","TOT","PC_GDP","A","1995",1.049,
"USA","PHARMAEXP","TOT","PC_GDP","A","1996",1.375,
"USA","PHARMAEXP","TOT","PC_GDP","A","1997",1.157,
"USA","PHARMAEXP","TOT","PC_GDP","A","1998",1.225,
"USA","PHARMAEXP","TOT","PC_GDP","A","1999",1.344,
"USA","PHARMAEXP","TOT","PC_GDP","A","2000",1.436,
"USA","PHARMAEXP","TOT","PC_GDP","A","2001",1.575,
"USA","PHARMAEXP","TOT","PC_GDP","A","2002",1.718,
"USA","PHARMAEXP","TOT","PC_GDP","A","2003",1.833,
"USA","PHARMAEXP","TOT","PC_GDP","A","2004",1.869,
"USA","PHARMAEXP","TOT","PC_GDP","A","2005",1.872,
"USA","PHARMAEXP","TOT","PC_GDP","A","2006",1.931,
"USA","PHARMAEXP","TOT","PC_GDP","A","2007",1.942,
"USA","PHARMAEXP","TOT","PC_GDP","A","2008",1.961,
"USA","PHARMAEXP","TOT","PC_GDP","A","2009",2.085,
"USA","PHARMAEXP","TOT","PC_GDP","A","2010",2.028,
"USA","PHARMAEXP","TOT","PC_GDP","A","2011",2.006,
"USA","PHARMAEXP","TOT","PC_GDP","A","2012",1.958,
"USA","PHARMAEXP","TOT","PC_GDP","A","2013",1.915,
"USA","PHARMAEXP","TOT","PC_GDP","A","2014",2.029,
"USA","PHARMAEXP","TOT","PC_GDP","A","2015",2.096,
"USA","PHARMAEXP","TOT","PC_GDP","A","2016",2.061,
"USA","PHARMAEXP","TOT","PC_GDP","A","2017",2.004,
"USA","PHARMAEXP","TOT","PC_GDP","A","2018",1.957,
"USA","PHARMAEXP","TOT","PC_GDP","A","2019",1.962,
"USA","PHARMAEXP","TOT","PC_GDP","A","2020",2.078,
"USA","PHARMAEXP","TOT","USD_CAP","A","1987",171.834,
"USA","PHARMAEXP","TOT","USD_CAP","A","1988",189.545,
"USA","PHARMAEXP","TOT","USD_CAP","A","1989",209.722,
"USA","PHARMAEXP","TOT","USD_CAP","A","1990",235.469,
"USA","PHARMAEXP","TOT","USD_CAP","A","1991",251.462,
"USA","PHARMAEXP","TOT","USD_CAP","A","1992",257.468,
"USA","PHARMAEXP","TOT","USD_CAP","A","1993",265.437,
"USA","PHARMAEXP","TOT","USD_CAP","A","1994",276.718,
"USA","PHARMAEXP","TOT","USD_CAP","A","1995",300.923,
"USA","PHARMAEXP","TOT","USD_CAP","A","1996",412.198,
"USA","PHARMAEXP","TOT","USD_CAP","A","1997",363.952,
"USA","PHARMAEXP","TOT","USD_CAP","A","1998",402.545,
"USA","PHARMAEXP","TOT","USD_CAP","A","1999",463.851,
"USA","PHARMAEXP","TOT","USD_CAP","A","2000",521.677,
"USA","PHARMAEXP","TOT","USD_CAP","A","2001",584.779,
"USA","PHARMAEXP","TOT","USD_CAP","A","2002",652.646,
"USA","PHARMAEXP","TOT","USD_CAP","A","2003",723.841,
"USA","PHARMAEXP","TOT","USD_CAP","A","2004",779.91,
"USA","PHARMAEXP","TOT","USD_CAP","A","2005",826.029,
"USA","PHARMAEXP","TOT","USD_CAP","A","2006",894.044,
"USA","PHARMAEXP","TOT","USD_CAP","A","2007",933.087,
"USA","PHARMAEXP","TOT","USD_CAP","A","2008",952.447,
"USA","PHARMAEXP","TOT","USD_CAP","A","2009",984.105,
"USA","PHARMAEXP","TOT","USD_CAP","A","2010",986.63,
"USA","PHARMAEXP","TOT","USD_CAP","A","2011",1004.21,
"USA","PHARMAEXP","TOT","USD_CAP","A","2012",1013.804,
"USA","PHARMAEXP","TOT","USD_CAP","A","2013",1020.553,
"USA","PHARMAEXP","TOT","USD_CAP","A","2014",1118.65,
"USA","PHARMAEXP","TOT","USD_CAP","A","2015",1189.469,
"USA","PHARMAEXP","TOT","USD_CAP","A","2016",1192.354,
"USA","PHARMAEXP","TOT","USD_CAP","A","2017",1200.677,
"USA","PHARMAEXP","TOT","USD_CAP","A","2018",1229.026,
"USA","PHARMAEXP","TOT","USD_CAP","A","2019",1276.885,
"USA","PHARMAEXP","TOT","USD_CAP","A","2020",1309.679,
"CHL","PHARMAEXP","TOT","PC_GDP","A","2019",1.303,
"CHL","PHARMAEXP","TOT","PC_GDP","A","2020",1.205,"D"
"CHL","PHARMAEXP","TOT","USD_CAP","A","2019",320.69,
"CHL","PHARMAEXP","TOT","USD_CAP","A","2020",298.149,"D"
"EST","PHARMAEXP","TOT","PC_GDP","A","1999",1.133,
"EST","PHARMAEXP","TOT","PC_GDP","A","2000",1.177,
"EST","PHARMAEXP","TOT","PC_GDP","A","2001",1.22,
"EST","PHARMAEXP","TOT","PC_GDP","A","2002",1.277,
"EST","PHARMAEXP","TOT","PC_GDP","A","2003",1.249,
"EST","PHARMAEXP","TOT","PC_GDP","A","2004",1.312,"B"
"EST","PHARMAEXP","TOT","PC_GDP","A","2005",1.168,
"EST","PHARMAEXP","TOT","PC_GDP","A","2006",1.002,
"EST","PHARMAEXP","TOT","PC_GDP","A","2007",0.991,
"EST","PHARMAEXP","TOT","PC_GDP","A","2008",1.074,
"EST","PHARMAEXP","TOT","PC_GDP","A","2009",1.309,
"EST","PHARMAEXP","TOT","PC_GDP","A","2010",1.294,
"EST","PHARMAEXP","TOT","PC_GDP","A","2011",1.156,
"EST","PHARMAEXP","TOT","PC_GDP","A","2012",1.175,
"EST","PHARMAEXP","TOT","PC_GDP","A","2013",1.163,
"EST","PHARMAEXP","TOT","PC_GDP","A","2014",1.145,
"EST","PHARMAEXP","TOT","PC_GDP","A","2015",1.165,
"EST","PHARMAEXP","TOT","PC_GDP","A","2016",1.234,
"EST","PHARMAEXP","TOT","PC_GDP","A","2017",1.158,
"EST","PHARMAEXP","TOT","PC_GDP","A","2018",1.168,
"EST","PHARMAEXP","TOT","PC_GDP","A","2019",1.133,
"EST","PHARMAEXP","TOT","PC_GDP","A","2020",1.366,
"EST","PHARMAEXP","TOT","USD_CAP","A","1999",101.901,
"EST","PHARMAEXP","TOT","USD_CAP","A","2000",123.756,
"EST","PHARMAEXP","TOT","USD_CAP","A","2001",139.139,
"EST","PHARMAEXP","TOT","USD_CAP","A","2002",169.659,
"EST","PHARMAEXP","TOT","USD_CAP","A","2003",179.993,
"EST","PHARMAEXP","TOT","USD_CAP","A","2004",208.687,"B"
"EST","PHARMAEXP","TOT","USD_CAP","A","2005",205.454,
"EST","PHARMAEXP","TOT","USD_CAP","A","2006",199.164,
"EST","PHARMAEXP","TOT","USD_CAP","A","2007",226.421,
"EST","PHARMAEXP","TOT","USD_CAP","A","2008",242.689,
"EST","PHARMAEXP","TOT","USD_CAP","A","2009",261.291,
"EST","PHARMAEXP","TOT","USD_CAP","A","2010",278.947,
"EST","PHARMAEXP","TOT","USD_CAP","A","2011",278.915,
"EST","PHARMAEXP","TOT","USD_CAP","A","2012",305.288,
"EST","PHARMAEXP","TOT","USD_CAP","A","2013",316.199,
"EST","PHARMAEXP","TOT","USD_CAP","A","2014",327.705,
"EST","PHARMAEXP","TOT","USD_CAP","A","2015",340.315,
"EST","PHARMAEXP","TOT","USD_CAP","A","2016",385.885,
"EST","PHARMAEXP","TOT","USD_CAP","A","2017",386.474,
"EST","PHARMAEXP","TOT","USD_CAP","A","2018",410.725,
"EST","PHARMAEXP","TOT","USD_CAP","A","2019",407.201,
"EST","PHARMAEXP","TOT","USD_CAP","A","2020",481.038,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2006",0.921,"B"
"ISR","PHARMAEXP","TOT","PC_GDP","A","2007",0.936,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2008",0.934,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2009",0.988,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2010",0.953,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2011",0.935,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2012",0.938,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2013",0.912,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2014",0.916,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2015",0.952,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2016",0.936,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2017",0.919,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2018",0.965,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2006",232.584,"B"
"ISR","PHARMAEXP","TOT","USD_CAP","A","2007",252.132,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2008",247.841,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2009",267.541,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2010",268.492,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2011",279.705,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2012",294.604,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2013",290.03,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2014",287.708,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2015",309.568,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2016",329.683,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2017",333.69,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2018",364.146,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2002",1.772,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2003",1.718,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2004",1.686,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2005",1.704,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2006",1.654,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2007",1.508,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2008",1.498,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2009",1.687,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2010",1.694,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2011",1.669,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2012",1.755,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2013",1.756,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2014",1.576,"B"
"SVN","PHARMAEXP","TOT","PC_GDP","A","2015",1.555,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2016",1.549,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2017",1.506,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2018",1.487,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2019",1.48,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2020",1.632,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2002",383.621,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2003",378.946,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2004",394.479,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2005",404.794,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2006",420.082,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2007",414.8,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2008",438.139,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2009",447.479,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2010",458.749,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2011",464.769,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2012",489.476,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2013",501.439,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2014",463.397,"B"
"SVN","PHARMAEXP","TOT","USD_CAP","A","2015",470.778,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2016",500.273,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2017",521.07,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2018",546.854,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2019",559.466,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2020",599.589,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2004",1.469,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2005",1.315,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2006",1.322,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2007",1.522,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2008",1.2,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2009",1.485,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2010",1.573,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2011",1.494,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2012",1.381,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2013",1.422,"B"
"LVA","PHARMAEXP","TOT","PC_GDP","A","2014",1.473,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2015",1.563,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2016",1.735,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2017",1.635,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2018",1.639,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2019",1.568,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2020",1.704,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",23.68,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",22.548,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",23.176,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",27.619,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",21.484,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",24.354,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",25.794,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",26.092,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",25.519,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",26.284,"B"
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",26.97,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",27.649,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",28.286,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",27.404,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2018",26.487,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2019",23.677,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2020",22.889,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2004",188.585,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2005",189.344,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2006",217.575,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2007",299.618,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2008",240.268,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2009",245.2,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2010",277.587,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2011",281.155,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2012",295.051,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2013",323.219,"B"
"LVA","PHARMAEXP","TOT","USD_CAP","A","2014",346.969,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2015",388.369,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2016",456.477,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2017",459.41,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2018",492.906,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2019",479.593,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2020",509.939,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2004",1.869,"B"
"LTU","PHARMAEXP","TOT","PC_GDP","A","2005",1.94,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2006",1.811,"B"
"LTU","PHARMAEXP","TOT","PC_GDP","A","2007",1.641,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2008",1.645,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2009",1.964,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2010",1.821,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2011",1.689,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2012",1.816,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2013",1.726,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2014",1.724,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2015",1.744,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2016",1.805,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2017",1.552,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2018",1.44,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2019",1.572,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2020",1.628,"P"
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",33.914,"B"
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",34.341,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",30.993,"B"
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",28.47,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",26.126,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",26.661,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",26.716,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",26.038,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",28.942,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",28.173,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",27.836,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",26.869,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",27.189,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",24.005,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2018",22.054,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2019",22.458,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2020",21.599,"P"
"LTU","PHARMAEXP","TOT","USD_CAP","A","2004",267.716,"B"
"LTU","PHARMAEXP","TOT","USD_CAP","A","2005",304.161,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2006",313.348,"B"
"LTU","PHARMAEXP","TOT","USD_CAP","A","2007",329.984,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2008",351.979,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2009",352.772,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2010",366.467,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2011",386.597,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2012",453.815,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2013",468.395,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2014",495.942,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2015",515.108,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2016",570.369,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2017",535.543,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2018",528.595,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2019",602.343,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2020",622.44,"P"
"BGR","PHARMAEXP","TOT","PC_GDP","A","2003",2.664,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2004",2.454,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2005",2.362,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2006",2.402,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2007",2.175,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2008",2.22,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2012",2.846,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2013",2.494,"B"
"BGR","PHARMAEXP","TOT","PC_GDP","A","2014",2.68,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2015",2.657,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2016",2.739,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2017",2.77,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2018",2.595,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2019",2.436,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2020",2.78,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",37,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",35.617,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",34.274,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",36.808,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",35.301,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",35.314,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",37.745,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",34.911,"B"
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",34.883,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",35.948,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",36.738,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",36.971,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2018",35.409,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2019",34.357,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2020",32.623,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2003",231.652,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2004",233.474,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2005",243.791,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2006",267.287,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2007",275.732,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2008",308.211,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2012",474.182,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2013",432.714,"B"
"BGR","PHARMAEXP","TOT","USD_CAP","A","2014",491.214,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2015",516.436,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2016",587.206,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2017",625.801,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2018",625.647,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2019",616.927,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2020",692.585,
"HRV","PHARMAEXP","TOT","PC_GDP","A","2011",2.238,"B"
